epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
122,6169.35,1.66311,2.10239,0.77295,0.94187,0.86442,0.82968,0.86059,0.46211,0.85958,0.81355,0.84426,0.37819,1.60102,1.87144,0.78939,0.92582,0.00104168,0.00104168,0.00104168
123,6219.09,1.66833,2.1128,0.76923,0.9354,0.86888,0.84625,0.86736,0.47208,0.85173,0.8262,0.84025,0.35477,1.61022,1.84526,0.77487,0.92665,0.00103376,0.00103376,0.00103376
124,6270.33,1.69802,2.15183,0.79355,0.94521,0.83318,0.8187,0.84018,0.44007,0.81246,0.78671,0.80425,0.32783,1.69485,1.92005,0.81449,0.93825,0.00102584,0.00102584,0.00102584
125,6320.93,1.69519,2.12032,0.78746,0.94313,0.85227,0.83871,0.85774,0.46404,0.84127,0.82187,0.83986,0.38113,1.59393,1.86583,0.78501,0.92521,0.00101792,0.00101792,0.00101792
126,6376.09,1.68025,2.15966,0.77828,0.94421,0.79366,0.80229,0.80951,0.41882,0.7741,0.76399,0.76612,0.29036,1.75562,1.97746,0.82688,0.94654,0.00101,0.00101,0.00101
127,6427.24,1.63178,2.06736,0.75747,0.93808,0.84722,0.81962,0.84916,0.44023,0.82183,0.78929,0.81276,0.30839,1.74959,1.93666,0.7952,0.9457,0.00100208,0.00100208,0.00100208
128,6478.4,1.65307,2.10471,0.76893,0.94085,0.86272,0.84613,0.86663,0.47645,0.84773,0.82724,0.84206,0.37297,1.59174,1.85149,0.75201,0.92371,0.00099416,0.00099416,0.00099416
129,6534.47,1.68265,2.13204,0.77564,0.94061,0.82579,0.81479,0.83781,0.43487,0.80404,0.78583,0.79369,0.29923,1.78644,1.95299,0.82546,0.95384,0.00098624,0.00098624,0.00098624
130,6582.9,1.65493,2.10413,0.77769,0.93811,0.86125,0.84509,0.86626,0.47214,0.84997,0.82395,0.83881,0.35775,1.60215,1.85346,0.77441,0.92506,0.00097832,0.00097832,0.00097832
131,6633.56,1.66075,2.12089,0.76405,0.93976,0.86343,0.84468,0.86495,0.46873,0.84171,0.81914,0.8289,0.33811,1.66319,1.86295,0.77119,0.93339,0.0009704,0.0009704,0.0009704
132,6682.72,1.62546,2.07901,0.75588,0.93317,0.85689,0.84249,0.86142,0.46701,0.84081,0.8228,0.83295,0.35317,1.64137,1.86906,0.77345,0.93037,0.00096248,0.00096248,0.00096248
133,6733.75,1.65312,2.08954,0.76355,0.9369,0.85739,0.83658,0.85873,0.44353,0.83382,0.80471,0.818,0.31994,1.72408,1.97475,0.82044,0.94409,0.00095456,0.00095456,0.00095456
134,6781.66,1.66613,2.10879,0.78,0.93754,0.85384,0.8392,0.85951,0.46598,0.8406,0.82065,0.83498,0.35665,1.61379,1.86876,0.77974,0.92601,0.00094664,0.00094664,0.00094664
135,6833.33,1.64599,2.11698,0.76142,0.93476,0.85046,0.85046,0.86231,0.46397,0.83602,0.82585,0.834,0.33474,1.64123,1.8963,0.78293,0.93039,0.00093872,0.00093872,0.00093872
136,6881.94,1.6462,2.09602,0.7706,0.93871,0.83927,0.84237,0.85321,0.45641,0.8188,0.81719,0.81945,0.33127,1.66577,1.8764,0.78439,0.93432,0.0009308,0.0009308,0.0009308
137,6932.7,1.63938,2.07083,0.76345,0.92977,0.85229,0.84387,0.85909,0.46128,0.84647,0.82546,0.83747,0.37017,1.63242,1.89153,0.78291,0.93149,0.00092288,0.00092288,0.00092288
138,6982.6,1.63151,2.09423,0.7658,0.93835,0.85026,0.84123,0.86062,0.46266,0.8357,0.81354,0.82529,0.33385,1.65978,1.86937,0.77811,0.93138,0.00091496,0.00091496,0.00091496
139,7031.5,1.67102,2.11671,0.77766,0.94385,0.861,0.84041,0.86585,0.46253,0.8414,0.81546,0.82983,0.33391,1.64742,1.85605,0.78498,0.93093,0.00090704,0.00090704,0.00090704
140,7081.41,1.66826,2.13753,0.77642,0.93539,0.81223,0.82325,0.82859,0.42809,0.7874,0.79726,0.79195,0.30835,1.76506,1.96107,0.82788,0.94996,0.00089912,0.00089912,0.00089912
141,7132.73,1.69787,2.15252,0.77927,0.94617,0.86212,0.85051,0.86719,0.46881,0.84954,0.82759,0.84587,0.37627,1.5983,1.85404,0.77394,0.92585,0.0008912,0.0008912,0.0008912
142,7181.96,1.63963,2.07949,0.76729,0.93436,0.85901,0.84283,0.86234,0.43228,0.82302,0.80259,0.80671,0.28786,1.76,1.95673,0.81636,0.94571,0.00088328,0.00088328,0.00088328
143,7233.42,1.6476,2.10926,0.76743,0.93187,0.86722,0.84086,0.86744,0.47047,0.85334,0.82171,0.84314,0.37185,1.60834,1.84586,0.76438,0.92724,0.00087536,0.00087536,0.00087536
144,7280.39,1.65746,2.09753,0.76643,0.93991,0.85378,0.8418,0.86114,0.46138,0.82741,0.8158,0.82425,0.32604,1.64746,1.85466,0.77009,0.9322,0.00086744,0.00086744,0.00086744
145,7330.21,1.64732,2.10001,0.76562,0.93471,0.85836,0.83278,0.85807,0.461,0.83447,0.80835,0.82315,0.3288,1.6748,1.88854,0.78417,0.93419,0.00085952,0.00085952,0.00085952
146,7379.92,1.61388,2.04058,0.74591,0.92122,0.85803,0.8411,0.86314,0.46302,0.84825,0.82256,0.84305,0.37685,1.62851,1.85776,0.76366,0.92761,0.0008516,0.0008516,0.0008516
147,7427.95,1.63227,2.06832,0.75832,0.94396,0.85071,0.83625,0.86069,0.46431,0.83872,0.81731,0.83715,0.35373,1.62432,1.8778,0.77881,0.92793,0.00084368,0.00084368,0.00084368
148,7477.83,1.64898,2.09614,0.76647,0.94335,0.86309,0.8489,0.86722,0.473,0.85115,0.83429,0.85044,0.38223,1.58893,1.85219,0.77831,0.92483,0.00083576,0.00083576,0.00083576
149,7530.7,1.6374,2.06518,0.76058,0.93237,0.86508,0.83216,0.85651,0.42357,0.83613,0.79622,0.81188,0.30374,1.78328,2.05616,0.84451,0.95166,0.00082784,0.00082784,0.00082784
150,7580.11,1.63973,2.0979,0.76015,0.9346,0.85717,0.8371,0.85917,0.4495,0.84249,0.81653,0.83344,0.35977,1.63278,1.89275,0.79134,0.93035,0.00081992,0.00081992,0.00081992
151,7632.81,1.65276,2.10176,0.75421,0.93381,0.86652,0.84481,0.8707,0.47082,0.84549,0.82117,0.83944,0.35304,1.65001,1.87625,0.77706,0.9343,0.000812,0.000812,0.000812
152,7681.4,1.60782,2.05357,0.74874,0.92937,0.66006,0.67077,0.62531,0.29508,0.63612,0.62208,0.57346,0.19908,2.00025,2.30487,0.99225,0.99494,0.00080408,0.00080408,0.00080408
153,7732.1,1.60112,2.04126,0.74361,0.92595,0.87737,0.83764,0.8696,0.47121,0.86379,0.82273,0.8498,0.36908,1.60682,1.86302,0.77633,0.92636,0.00079616,0.00079616,0.00079616
154,7780.4,1.6,2.03329,0.74039,0.9313,0.85584,0.83121,0.85737,0.46618,0.84067,0.81098,0.82971,0.36393,1.59506,1.88067,0.78703,0.92667,0.00078824,0.00078824,0.00078824
155,7831.58,1.62543,2.07916,0.75143,0.933,0.82342,0.82845,0.83981,0.45868,0.81707,0.80263,0.81411,0.34811,1.61898,1.90609,0.80923,0.92909,0.00078032,0.00078032,0.00078032
156,7881.88,1.61698,2.03977,0.74569,0.93023,0.84461,0.83954,0.85724,0.46574,0.83203,0.81684,0.82732,0.34838,1.61451,1.87907,0.78168,0.92619,0.0007724,0.0007724,0.0007724
157,7933.42,1.60004,2.02161,0.73708,0.92572,0.73876,0.74528,0.7399,0.35295,0.7113,0.70101,0.68635,0.23771,1.93698,2.16388,0.9008,0.97677,0.00076448,0.00076448,0.00076448
158,7980.72,1.59448,2.02246,0.73201,0.93348,0.86725,0.84566,0.86881,0.47434,0.84725,0.82462,0.84141,0.36305,1.59575,1.86148,0.75777,0.92491,0.00075656,0.00075656,0.00075656
159,8031.46,1.5999,2.02802,0.74536,0.93256,0.86656,0.84353,0.86087,0.47175,0.85271,0.82672,0.8395,0.36944,1.60839,1.88086,0.7572,0.92908,0.00074864,0.00074864,0.00074864
160,8083,1.60025,2.02956,0.74063,0.92921,0.83987,0.84491,0.8564,0.46386,0.82861,0.81615,0.82805,0.34344,1.61565,1.89291,0.79247,0.92836,0.00074072,0.00074072,0.00074072
161,8133.11,1.62313,2.04938,0.7529,0.93213,0.86169,0.84314,0.86482,0.46834,0.84128,0.81667,0.83044,0.33518,1.6275,1.86451,0.75552,0.92881,0.0007328,0.0007328,0.0007328
162,8182.14,1.59288,2.00998,0.73247,0.93248,0.82403,0.83093,0.83893,0.44604,0.80784,0.80713,0.80872,0.32333,1.66974,1.92669,0.79061,0.93489,0.00072488,0.00072488,0.00072488
163,8232.15,1.63641,2.07274,0.75883,0.93045,0.85063,0.85323,0.86207,0.47283,0.83228,0.82724,0.83518,0.3513,1.61038,1.86507,0.76515,0.92699,0.00071696,0.00071696,0.00071696
164,8283.09,1.59093,2.01843,0.74011,0.91981,0.84205,0.8418,0.85759,0.46533,0.82312,0.81524,0.82302,0.33591,1.65097,1.89647,0.77941,0.93129,0.00070904,0.00070904,0.00070904
165,8331.2,1.61313,2.04958,0.73713,0.93773,0.86642,0.85011,0.87037,0.47534,0.85457,0.83392,0.85032,0.36986,1.5875,1.86601,0.76233,0.92404,0.00070112,0.00070112,0.00070112
166,8380.36,1.5934,2.0042,0.72615,0.9273,0.84772,0.8366,0.8555,0.45155,0.82354,0.80402,0.81425,0.31525,1.70644,1.87108,0.77331,0.93989,0.0006932,0.0006932,0.0006932
167,8432.18,1.61262,2.06509,0.75554,0.93003,0.86821,0.84475,0.86618,0.47213,0.85254,0.8295,0.84741,0.38497,1.59152,1.84233,0.76119,0.92301,0.00068528,0.00068528,0.00068528
168,8485.92,1.58376,2.01375,0.72948,0.92592,0.79723,0.82135,0.81531,0.41857,0.77368,0.79079,0.77153,0.2825,1.75205,1.97424,0.83445,0.94472,0.00067736,0.00067736,0.00067736
169,8535.72,1.58855,2.00763,0.73061,0.9257,0.85843,0.84266,0.8649,0.46704,0.84643,0.82395,0.84032,0.36068,1.6231,1.87134,0.76115,0.92608,0.00066944,0.00066944,0.00066944
170,8585.81,1.61474,2.04859,0.74287,0.93246,0.86491,0.84526,0.86654,0.47012,0.84966,0.82459,0.83782,0.35253,1.63233,1.85054,0.75044,0.92925,0.00066152,0.00066152,0.00066152
171,8635.82,1.6017,2.01421,0.73657,0.92671,0.86224,0.8463,0.86845,0.47151,0.84794,0.83123,0.8439,0.3761,1.5982,1.85566,0.76106,0.92372,0.0006536,0.0006536,0.0006536
172,8683.8,1.60538,2.03347,0.7486,0.9302,0.86831,0.84321,0.86424,0.46578,0.84347,0.81112,0.82588,0.32959,1.65412,1.86076,0.75866,0.9303,0.00064568,0.00064568,0.00064568
173,8735.62,1.5695,1.99898,0.73483,0.92039,0.86678,0.84162,0.86672,0.47349,0.85036,0.81858,0.83802,0.35826,1.59446,1.85866,0.7577,0.92332,0.00063776,0.00063776,0.00063776
174,8785.85,1.60063,2.00016,0.72737,0.92355,0.85978,0.84361,0.86319,0.46578,0.83548,0.81788,0.82646,0.33356,1.65559,1.87105,0.75402,0.93215,0.00062984,0.00062984,0.00062984
175,8837.49,1.61049,2.01838,0.73023,0.92274,0.83309,0.82551,0.84198,0.45079,0.81279,0.80425,0.80927,0.33482,1.65987,1.93688,0.79464,0.93286,0.00062192,0.00062192,0.00062192
176,8887.71,1.57396,1.97985,0.72974,0.92173,0.86351,0.85133,0.86831,0.46415,0.84882,0.82403,0.83732,0.34591,1.65065,1.8967,0.7588,0.93075,0.000614,0.000614,0.000614
177,8938.36,1.59709,1.99999,0.73265,0.92026,0.84579,0.8437,0.85594,0.45776,0.81783,0.8158,0.81858,0.3329,1.64356,1.90117,0.77454,0.93199,0.00060608,0.00060608,0.00060608
178,8987.87,1.59746,2.0219,0.73337,0.92977,0.87289,0.85046,0.87058,0.47453,0.85173,0.82412,0.8404,0.3494,1.60297,1.88028,0.75228,0.92506,0.00059816,0.00059816,0.00059816
179,9040.8,1.55996,1.9688,0.71795,0.91512,0.86018,0.84538,0.86528,0.46772,0.84127,0.82152,0.83505,0.35623,1.62474,1.86615,0.75761,0.92654,0.00059024,0.00059024,0.00059024
180,9090.75,1.58795,2.01132,0.73185,0.92034,0.82647,0.8262,0.83987,0.44266,0.80845,0.79882,0.80193,0.31358,1.72875,1.93872,0.78742,0.94339,0.00058232,0.00058232,0.00058232
181,9140.42,1.62159,2.05489,0.74429,0.9348,0.86845,0.84474,0.86476,0.47248,0.84992,0.82331,0.83658,0.36587,1.60425,1.86871,0.76107,0.92714,0.0005744,0.0005744,0.0005744
182,9191.94,1.5865,1.99435,0.73284,0.92179,0.84686,0.83843,0.85443,0.46267,0.83126,0.81234,0.82092,0.33827,1.63994,1.90556,0.76885,0.93167,0.00056648,0.00056648,0.00056648
183,9238.65,1.56507,1.96128,0.71834,0.91886,0.87288,0.84509,0.86792,0.4742,0.85422,0.82447,0.84335,0.35951,1.60544,1.86951,0.75325,0.92502,0.00055856,0.00055856,0.00055856
184,9288.9,1.57661,1.98334,0.72418,0.9197,0.8535,0.84293,0.86277,0.46125,0.8272,0.82537,0.83063,0.33775,1.65817,1.91672,0.76152,0.93045,0.00055064,0.00055064,0.00055064
185,9339.64,1.56952,1.98823,0.71463,0.92105,0.8502,0.84085,0.85343,0.44768,0.82455,0.81008,0.81407,0.31584,1.70513,1.99008,0.79288,0.939,0.00054272,0.00054272,0.00054272
186,9387.69,1.62446,2.03382,0.74005,0.92901,0.86206,0.84543,0.8599,0.46541,0.85026,0.81771,0.83713,0.35951,1.58944,1.87474,0.7655,0.92363,0.0005348,0.0005348,0.0005348
187,9437.53,1.59309,1.98888,0.73294,0.92465,0.8781,0.8392,0.86593,0.47112,0.85917,0.81507,0.83785,0.36097,1.5917,1.86309,0.76436,0.92355,0.00052688,0.00052688,0.00052688
188,9487.24,1.59175,2.01636,0.73222,0.92425,0.87213,0.8521,0.86477,0.47024,0.8581,0.83622,0.84411,0.37988,1.58164,1.86545,0.75123,0.92406,0.00051896,0.00051896,0.00051896
189,9537.95,1.59151,1.98745,0.72433,0.92079,0.85694,0.84595,0.86139,0.4652,0.84014,0.81996,0.82911,0.34157,1.64813,1.89881,0.75244,0.93074,0.00051104,0.00051104,0.00051104
190,9587.5,1.57919,1.98586,0.72158,0.92337,0.86498,0.83989,0.86121,0.47086,0.84821,0.8236,0.83849,0.36177,1.61734,1.86963,0.7589,0.92681,0.00050312,0.00050312,0.00050312
191,9637.26,1.58591,2.00361,0.7326,0.92898,0.83033,0.84006,0.84528,0.45056,0.81,0.80957,0.81035,0.32198,1.69996,1.9194,0.78001,0.93767,0.0004952,0.0004952,0.0004952
192,9685.6,1.55282,1.95711,0.71427,0.92405,0.8319,0.83538,0.84247,0.45855,0.81806,0.80991,0.817,0.35088,1.61765,1.91063,0.78177,0.92881,0.00048728,0.00048728,0.00048728
193,9735.21,1.58678,1.98228,0.72908,0.91732,0.86588,0.84873,0.86615,0.46966,0.84655,0.82759,0.8384,0.35886,1.61503,1.88609,0.75288,0.92809,0.00047936,0.00047936,0.00047936
194,9784.87,1.55689,1.94802,0.72088,0.91746,0.86335,0.84734,0.86254,0.47088,0.84955,0.83105,0.84405,0.3729,1.5973,1.87053,0.75364,0.92459,0.00047144,0.00047144,0.00047144
195,9833.53,1.55873,1.95113,0.71848,0.92071,0.86463,0.84001,0.86167,0.46386,0.84627,0.81747,0.83532,0.36049,1.60309,1.89752,0.76125,0.92649,0.00046352,0.00046352,0.00046352
196,9882.26,1.53408,1.93249,0.69962,0.91732,0.86712,0.84509,0.86441,0.46687,0.84529,0.82083,0.83385,0.34873,1.63689,1.88673,0.75007,0.92877,0.0004556,0.0004556,0.0004556
197,9933.66,1.5834,1.98856,0.72193,0.92321,0.85096,0.84197,0.85865,0.46686,0.83752,0.81875,0.83354,0.36053,1.59745,1.87955,0.7631,0.92287,0.00044768,0.00044768,0.00044768
198,9984.23,1.54318,1.93738,0.71168,0.91446,0.86751,0.84838,0.86508,0.46476,0.84652,0.82863,0.83569,0.34424,1.64798,1.88914,0.751,0.93132,0.00043976,0.00043976,0.00043976
199,10034.2,1.53695,1.95039,0.70588,0.91752,0.86865,0.85028,0.86902,0.4761,0.85851,0.82776,0.84375,0.36621,1.59658,1.86822,0.73879,0.92361,0.00043184,0.00043184,0.00043184
200,10084.4,1.51312,1.91458,0.69905,0.91993,0.84858,0.84193,0.85506,0.46466,0.83265,0.82337,0.82752,0.3579,1.60973,1.89232,0.76102,0.92677,0.00042392,0.00042392,0.00042392
201,10133.1,1.52103,1.91539,0.69671,0.91782,0.86074,0.85254,0.86413,0.47263,0.84886,0.8311,0.84187,0.36701,1.59218,1.86638,0.74777,0.9233,0.000416,0.000416,0.000416
202,10182.9,1.56272,1.95212,0.70745,0.92496,0.86044,0.84335,0.86174,0.46769,0.84452,0.82637,0.83701,0.36463,1.613,1.87817,0.7473,0.92598,0.00040808,0.00040808,0.00040808
203,10233.8,1.57647,1.95521,0.70923,0.91818,0.85481,0.834,0.8537,0.44813,0.82827,0.79553,0.80637,0.30517,1.70734,1.9085,0.77003,0.93873,0.00040016,0.00040016,0.00040016
204,10284.3,1.54734,1.93724,0.70815,0.92023,0.84735,0.85127,0.85905,0.46907,0.83413,0.83001,0.83276,0.36564,1.61101,1.88949,0.75176,0.92618,0.00039224,0.00039224,0.00039224
205,10334.4,1.54074,1.93567,0.70361,0.91842,0.86404,0.85453,0.86995,0.47484,0.84583,0.82897,0.8398,0.35751,1.60889,1.87366,0.74569,0.9254,0.00038432,0.00038432,0.00038432
206,10385.4,1.52577,1.91999,0.70523,0.91376,0.8573,0.84266,0.85983,0.46582,0.84775,0.82083,0.83632,0.35949,1.63047,1.88983,0.75521,0.92802,0.0003764,0.0003764,0.0003764
207,10436.7,1.55355,1.94695,0.70813,0.91503,0.79372,0.81615,0.81527,0.43091,0.7759,0.79016,0.78026,0.3071,1.71656,1.9811,0.8047,0.94229,0.00036848,0.00036848,0.00036848
208,10488.2,1.5277,1.92533,0.7014,0.91874,0.87673,0.84162,0.86634,0.47043,0.86065,0.81979,0.84017,0.36456,1.59256,1.86294,0.74621,0.92405,0.00036056,0.00036056,0.00036056
209,10537.6,1.5318,1.92163,0.70191,0.91523,0.87251,0.83954,0.86429,0.46664,0.85293,0.81268,0.83341,0.3434,1.6284,1.87128,0.74736,0.93022,0.00035264,0.00035264,0.00035264
210,10585.8,1.53272,1.91358,0.69758,0.90316,0.85709,0.83868,0.85689,0.46733,0.84204,0.82048,0.8315,0.35213,1.60286,1.8777,0.75488,0.92745,0.00034472,0.00034472,0.00034472
211,10634.4,1.51908,1.89889,0.69795,0.90836,0.85639,0.8556,0.86527,0.46871,0.84077,0.83533,0.83942,0.35798,1.61525,1.87979,0.74728,0.92671,0.0003368,0.0003368,0.0003368
212,10685.3,1.54271,1.93509,0.7062,0.91407,0.858,0.85237,0.86318,0.46211,0.83731,0.82851,0.83224,0.33789,1.66665,1.90994,0.74482,0.93436,0.00032888,0.00032888,0.00032888
213,10734.9,1.52861,1.93581,0.70212,0.91356,0.84426,0.836,0.85307,0.45882,0.83025,0.8061,0.81583,0.3326,1.65056,1.92669,0.77053,0.93216,0.00032096,0.00032096,0.00032096
214,10786,1.51119,1.90114,0.69549,0.91094,0.8667,0.85185,0.86658,0.47164,0.85134,0.82533,0.83581,0.35418,1.62375,1.90794,0.74678,0.93039,0.00031304,0.00031304,0.00031304
215,10834.5,1.51963,1.90561,0.69675,0.91935,0.87133,0.85072,0.86795,0.47043,0.85029,0.82308,0.83371,0.35375,1.60401,1.89093,0.74868,0.9279,0.00030512,0.00030512,0.00030512
216,10884.5,1.53705,1.91668,0.70194,0.91345,0.84789,0.8418,0.85382,0.46064,0.83088,0.81528,0.82078,0.34413,1.63843,1.89633,0.75783,0.92999,0.0002972,0.0002972,0.0002972
217,10936.4,1.49959,1.88087,0.69332,0.90918,0.85096,0.84128,0.85437,0.46144,0.83604,0.81615,0.82492,0.34972,1.63359,1.89775,0.75543,0.93002,0.00028928,0.00028928,0.00028928
218,10986.5,1.52715,1.92786,0.70601,0.91487,0.86066,0.84751,0.86483,0.46884,0.85462,0.81898,0.83715,0.36983,1.59001,1.86895,0.74548,0.92492,0.00028136,0.00028136,0.00028136
219,11037.3,1.49916,1.87074,0.68608,0.91194,0.85863,0.8437,0.86178,0.46276,0.84038,0.8139,0.82503,0.33676,1.6509,1.88247,0.75959,0.93275,0.00027344,0.00027344,0.00027344
220,11086.5,1.5377,1.9097,0.70136,0.90824,0.85604,0.84595,0.86213,0.46624,0.84029,0.82204,0.83408,0.36187,1.62023,1.90413,0.75314,0.93071,0.00026552,0.00026552,0.00026552
221,11137,1.52947,1.92376,0.70002,0.91306,0.85831,0.85029,0.86562,0.47194,0.84049,0.82996,0.83741,0.36428,1.61613,1.90771,0.74508,0.92829,0.0002576,0.0002576,0.0002576
222,11186.4,1.49115,1.87459,0.69244,0.90973,0.85508,0.85029,0.86476,0.47092,0.83872,0.83296,0.83609,0.3623,1.59875,1.89028,0.746,0.92512,0.00024968,0.00024968,0.00024968
223,11238.2,1.50483,1.89069,0.68942,0.91243,0.84154,0.8463,0.85469,0.463,0.82449,0.82117,0.82112,0.3501,1.61517,1.92973,0.76585,0.92797,0.00024176,0.00024176,0.00024176
224,11287,1.49261,1.86112,0.68504,0.90856,0.86753,0.84769,0.86388,0.46853,0.84971,0.82983,0.83829,0.36243,1.60718,1.89615,0.74523,0.9255,0.00023384,0.00023384,0.00023384
225,11337.4,1.50225,1.8628,0.68888,0.9065,0.8569,0.84751,0.85737,0.46151,0.84007,0.82655,0.82875,0.35475,1.63059,1.92531,0.74763,0.93037,0.00022592,0.00022592,0.00022592
226,11387.1,1.52327,1.90017,0.69728,0.92027,0.86527,0.84682,0.86231,0.46681,0.84644,0.8262,0.83361,0.35982,1.61691,1.90375,0.73882,0.92826,0.000218,0.000218,0.000218
227,11438.4,1.51842,1.89416,0.69653,0.91535,0.85993,0.84891,0.86306,0.46806,0.83792,0.82418,0.82937,0.3464,1.62262,1.88284,0.74365,0.92778,0.00021008,0.00021008,0.00021008
228,11487.1,1.53665,1.93105,0.71312,0.91543,0.8603,0.8437,0.86499,0.46462,0.83762,0.82054,0.82994,0.35066,1.62209,1.92015,0.7618,0.92887,0.00020216,0.00020216,0.00020216
229,11538.7,1.48663,1.84785,0.68742,0.9013,0.86441,0.85065,0.86561,0.46791,0.85016,0.82481,0.83552,0.35368,1.62667,1.89546,0.7442,0.92954,0.00019424,0.00019424,0.00019424
230,11588.4,1.4772,1.83549,0.67949,0.90657,0.86721,0.84418,0.86497,0.46925,0.85203,0.82416,0.83921,0.36446,1.62487,1.90306,0.74422,0.92936,0.00018632,0.00018632,0.00018632
231,11637.7,1.49667,1.86195,0.69208,0.91795,0.85435,0.83551,0.85789,0.46217,0.83416,0.80939,0.82411,0.34185,1.65273,1.92446,0.75391,0.93307,0.0001784,0.0001784,0.0001784
232,11688.8,1.4943,1.86342,0.68444,0.90646,0.86008,0.84357,0.86042,0.46201,0.84025,0.82026,0.82499,0.34335,1.63735,1.94051,0.75263,0.93055,0.00017048,0.00017048,0.00017048
233,11739.8,1.49642,1.87818,0.68717,0.90246,0.87175,0.84595,0.86498,0.4677,0.84887,0.82221,0.82931,0.35637,1.62035,1.91086,0.73939,0.92849,0.00016256,0.00016256,0.00016256
234,11791.1,1.49824,1.87503,0.68777,0.90587,0.87311,0.84532,0.86561,0.46715,0.85335,0.82377,0.83628,0.36111,1.61604,1.89987,0.74091,0.92705,0.00015464,0.00015464,0.00015464
235,11839.9,1.48607,1.85228,0.68085,0.90789,0.86147,0.85237,0.86477,0.46625,0.8416,0.82551,0.82894,0.34832,1.63536,1.91423,0.73993,0.92977,0.00014672,0.00014672,0.00014672
236,11889.7,1.5209,1.89656,0.69821,0.91141,0.85311,0.85141,0.86206,0.46736,0.83408,0.82493,0.82823,0.35438,1.61875,1.93225,0.74906,0.92822,0.0001388,0.0001388,0.0001388
237,11939,1.49892,1.87777,0.69611,0.91805,0.86075,0.85444,0.86487,0.46785,0.84388,0.83556,0.83816,0.36893,1.6161,1.91739,0.74517,0.92778,0.00013088,0.00013088,0.00013088
238,11988.8,1.49245,1.85351,0.69155,0.9111,0.85248,0.8534,0.86114,0.46421,0.83638,0.83313,0.83583,0.35587,1.63858,1.91925,0.75449,0.93107,0.00012296,0.00012296,0.00012296
239,12039.8,1.49719,1.85424,0.6852,0.90271,0.85934,0.85011,0.8626,0.46684,0.84453,0.8262,0.8357,0.36168,1.60667,1.91177,0.75408,0.92696,0.00011504,0.00011504,0.00011504
240,12090.3,1.49877,1.86351,0.68973,0.90626,0.87007,0.84405,0.86319,0.46812,0.8599,0.82003,0.83838,0.36458,1.61575,1.91573,0.74078,0.92854,0.00010712,0.00010712,0.00010712
241,12134.1,1.5201,1.91542,0.7087,0.92939,0.87134,0.84353,0.8623,0.46538,0.85953,0.81856,0.83604,0.36134,1.62607,1.93571,0.74244,0.93066,9.92e-05,9.92e-05,9.92e-05
242,12164.3,1.51764,1.89297,0.71125,0.92465,0.87184,0.84647,0.86262,0.46606,0.86039,0.82343,0.8351,0.36377,1.60575,1.92623,0.74066,0.92883,9.128e-05,9.128e-05,9.128e-05
243,12194.4,1.47083,1.83383,0.68492,0.92231,0.86048,0.84642,0.86106,0.46548,0.84407,0.82481,0.82985,0.35477,1.61858,1.93112,0.74546,0.93056,8.336e-05,8.336e-05,8.336e-05
244,12224.9,1.47753,1.8361,0.68621,0.92003,0.86369,0.84649,0.86129,0.46405,0.84265,0.82587,0.82838,0.34482,1.6351,1.93505,0.75059,0.93284,7.544e-05,7.544e-05,7.544e-05
245,12254.8,1.4825,1.84469,0.68465,0.92822,0.86727,0.8489,0.86204,0.46607,0.85522,0.82706,0.83661,0.35874,1.62002,1.92016,0.74653,0.93083,6.752e-05,6.752e-05,6.752e-05
246,12285,1.48056,1.85229,0.68713,0.92351,0.86771,0.85185,0.86221,0.4643,0.85063,0.83087,0.83414,0.35954,1.61851,1.92094,0.74649,0.93089,5.96e-05,5.96e-05,5.96e-05
247,12315.7,1.47061,1.82916,0.67896,0.92327,0.86353,0.84855,0.86076,0.46449,0.84595,0.82883,0.83032,0.35585,1.61924,1.92363,0.74867,0.93085,5.168e-05,5.168e-05,5.168e-05
248,12347.8,1.45151,1.81486,0.67333,0.92055,0.8611,0.84942,0.86231,0.46608,0.84295,0.82967,0.83275,0.36015,1.60905,1.91801,0.74763,0.92931,4.376e-05,4.376e-05,4.376e-05
249,12377.7,1.45538,1.81671,0.67668,0.92156,0.86382,0.84855,0.86228,0.46713,0.84629,0.82845,0.83326,0.36252,1.60717,1.91705,0.74829,0.92901,3.584e-05,3.584e-05,3.584e-05
250,12407,1.46753,1.82649,0.67823,0.92219,0.8647,0.85011,0.86291,0.46703,0.84601,0.82919,0.83131,0.35996,1.60981,1.92219,0.74765,0.92958,2.792e-05,2.792e-05,2.792e-05
